Price,Mileage,Engine/Motor Capacity,Transmission,Manufacturer,Model Year,Condition,Model,Fuel Type,Colour,Vehicle Type,URL
"13,500,000","107,000",1500,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2018-268292
"6,850,000","169,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-268282
"9,400,000",0,1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-axio-2016-268283
"11,300,000","108,000",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,maroon,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2016-268254
Negotiable,0,1000,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,other,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-corolla-2008-268162
"11,350,000","120,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-prius-2014-268250
"6,950,000","140,000",1490,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-axio-2008-268243
Negotiable,N/A,N/A,"Automatic



Manual



Other



Tiptronic",,N/A,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",,"Diesel



Electric



Hybrid



Petrol",N/A,"Bike



Bus



Car



Heavy



Land



SUV



Three wheeler



Truck



Van



Pick-up 



Multi Purpose",https://patpat.lk/en/sri-lanka/vehicle/car/toyota?page=68
Negotiable,"205,000",1500,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,maroon,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2010-268201
Negotiable,"148,000",1500,Automatic,Toyota,2011,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2011-268191
Negotiable,"132,000",1500,Automatic,Toyota,2011,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,silver,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2011-268196
Negotiable,"152,000",1500,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,black,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-corolla-2008-268186
Negotiable,"140,000",1000,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2008-268168
Negotiable,"169,000",1000,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,black,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-prius-2013-268127
Negotiable,"190,050",1000,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2012-268129
Negotiable,"130,000",998,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,black,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2010-268043
Negotiable,0,1200,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2014-268099
"7,750,000","110,000",1000,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2015-268024
"13,450,000","139,000",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,brown,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-allion-2016-268009
"12,275,000","81,719",1500,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,red,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2018-268011
"10,500,000","117,500",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2015-268019
"7,750,000","110,000",1000,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2015-268022
"8,500,000",48,990,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2018-267991
Negotiable,"157,000",1400,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,maroon,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2007-267990
"8,000,000","205,000",990,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Tank,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-tank-2017-267982
Negotiable,0,1000,Automatic,Toyota,2026,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2026-267952
"7,400,000","132,300",1500,Automatic,Toyota,2009,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Belta,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-belta-2009-267880
"8,885,000","140,000",1800,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2007-267716
"8,400,000",N/A,N/A,"Automatic



Manual



Other



Tiptronic",,N/A,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",,"Diesel



Electric



Hybrid



Petrol",N/A,"Bike



Bus



Car



Heavy



Land



SUV



Three wheeler



Truck



Van



Pick-up 



Multi Purpose",https://patpat.lk/en/sri-lanka/vehicle/car/toyota?page=69
"5,000,000",0,1000,Automatic,Toyota,2009,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2009-267859
"6,850,000","152,000",1000,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2015-267861
"1,675,000","134,000",1300,Manual,Toyota,1990,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,green,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-corolla-1990-267816
"7,500,000","120,000",1490,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-267805
"8,250,000","104,000",1490,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,black,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2015-267807
Negotiable,"35,000",1000,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-267776
Negotiable,"11,000",1000,Automatic,Toyota,2022,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2022-267779
Negotiable,"20,000",1000,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-267781
"6,200,000","242,000",1500,Automatic,Toyota,2005,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,black,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corolla-2005-267771
Negotiable,0,1000,Automatic,Toyota,2019,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2019-267754
"6,775,000",0,1500,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,silver,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2008-267700
Negotiable,"127,000",1500,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,blue,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-allion-2007-267453
Negotiable,0,1390,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2014-267707
Negotiable,"117,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-267495
Negotiable,"340,000",1500,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corolla-2023-267490
Negotiable,0,1800,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-prius-2013-267482
"10,350,000",0,1000,Automatic,Toyota,2025,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,gray,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2025-267668
"8,700,000","103,000",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2015-267612
"9,500,000","136,000",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2016-267628
"10,000,000","145,000",1500,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2012-267633
"6,300,000",N/A,N/A,"Automatic



Manual



Other



Tiptronic",,N/A,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",,"Diesel



Electric



Hybrid



Petrol",N/A,"Bike



Bus



Car



Heavy



Land



SUV



Three wheeler



Truck



Van



Pick-up 



Multi Purpose",https://patpat.lk/en/sri-lanka/vehicle/car/toyota?page=70
"7,600,000","71,000",1200,Manual,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2014-267542
"4,850,000","206,000",1500,Manual,Toyota,2002,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,blue,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corolla-2002-267512
"9,075,000","151,700",1500,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2012-267513
"9,000,000","107,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2014-267520
Negotiable,"89,000",1500,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-prius-2012-267479
Negotiable,0,1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,black,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2016-267428
